LEX_ROW	blend721	1428	4548	77560	66143	6157	0.000694	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143
LEX_ROW	chimera_selby-c16-02	2031	10878	4280329	2298935	48835	0.002938	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935
LEX_ROW	supplychainr1_053050	16640	57800	2173490	2173490	77190	0.006428	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490
LEX_ROW	sfacloc2_4_80	5067	21424	93048	88884	17868	0.002186	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884
LEX_ROW	st_e24	10	26	64	57	23	0.000010	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57
LEX_ROW	edgecross10-040	1053	5116	161851	143518	6034	0.000590	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518
LEX_ROW	sonet21v6	8232	40744	1643311	1585871	40593	0.003586	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871
LEX_ROW	squfl010-080	2490	6400	27665	27665	7335	0.000722	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665
LEX_ROW	genpooling_lee2	221	1048	19895	14028	1302	0.000156	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028
LEX_ROW	popdynm25	2807	13904	360081	286812	22528	0.001927	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812
LEX_ROW	chp_partload	5211	16740	509170	373797	28209	0.003412	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797
LEX_ROW	qspp_0_14_0_1_10_1	560	120274	16119226	16038266	67194	0.004877	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266
LEX_ROW	st_glmp_ss1	24	66	160	160	60	0.000017	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160
LEX_ROW	torsion50	2508	29808	1691033	1119054	42300	0.002733	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054
LEX_ROW	st_rv2	40	340	2045	2045	255	0.000034	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045
LEX_ROW	emfl100_3_3	6885	15948	55506	55506	18972	0.002185	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506
LEX_ROW	pedigree_sim400	351	23546	1183471	1183168	12124	0.000908	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168
LEX_ROW	polygon75	5846	49652	1171822	1171822	30672	0.002946	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822
LEX_ROW	gabriel10	244056	1148210	1365442310	1267760679	4735821	0.000000	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679
LEX_ROW	fo9_ar25_1	1049	4336	41668	38237	4747	0.000433	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237
