2	rsyn0815m	ctl	0.53	db4568c2
2	rsyn0815m	gate600	0.52	db4568c2
2	st_glmp_ss2	ctl	0.15	a9e2248e
2	st_glmp_ss2	gate600	0.15	a9e2248e
2	pointpack06	ctl	0.20	3791f36d
2	pointpack06	gate600	0.20	3791f36d
2	clay0304m	ctl	0.27	e1b126c8
2	clay0304m	gate600	0.28	e1b126c8
2	st_test8	ctl	0.28	833471bb
2	st_test8	gate600	0.28	833471bb
2	sporttournament08	ctl	0.24	c6e39823
2	sporttournament08	gate600	0.24	c6e39823
2	wastewater13m1	ctl	0.48	12599388
2	wastewater13m1	gate600	0.64	12599388
2	sep1	ctl	0.20	c7385625
2	sep1	gate600	0.21	c7385625
2	st_qpc-m3a	ctl	0.00	87dff08d
2	st_qpc-m3a	gate600	0.00	87dff08d
2	space25a	ctl	0.54	38d6cbeb
2	space25a	gate600	0.53	38d6cbeb
2	autocorr_bern20-15	ctl	0.00	f47bf581
2	autocorr_bern20-15	gate600	0.00	f47bf581
2	ex7_2_1	ctl	0.24	b1f22460
2	ex7_2_1	gate600	0.24	b1f22460
2	pooling_digabel19	ctl	0.60	c1c44325
2	pooling_digabel19	gate600	0.58	c1c44325
2	clay0203m	ctl	0.28	3befff9b
2	clay0203m	gate600	0.28	3befff9b
