INDEXED_PRIORITY_ROW	syn40m04hfsg	6328	16896	18919	0.000921	0.000432
INDEXED_PRIORITY_ROW	clay0304m	258	840	798	0.000021	0.000008
INDEXED_PRIORITY_ROW	pooling_foulds5pq	1218	8300	9583	0.000538	0.000080
INDEXED_PRIORITY_ROW	clay0305hfsg	1000	2910	3160	0.000121	0.000043
INDEXED_PRIORITY_ROW	st_test8	64	232	316	0.000008	0.000002
INDEXED_PRIORITY_ROW	sporttournament08	31	156	154	0.000005	0.000001
INDEXED_PRIORITY_ROW	powerflow0030p	1121	4194	4378	0.000191	0.000057
INDEXED_PRIORITY_ROW	popdynm200	22407	105584	185112	0.013300	0.002414
INDEXED_PRIORITY_ROW	mpbp_35	11120	40790	63274	0.004326	0.000878
INDEXED_PRIORITY_ROW	syn30m02m	1492	3936	4221	0.000162	0.000069
INDEXED_PRIORITY_ROW	wastewater13m1	481	3252	3560	0.000160	0.000025
INDEXED_PRIORITY_ROW	syn40hfsg	1022	2624	2807	0.000113	0.000047
INDEXED_PRIORITY_ROW	sep1	69	206	249	0.000005	0.000002
INDEXED_PRIORITY_ROW	syn30m03m	2508	6804	7404	0.000310	0.000127
INDEXED_PRIORITY_ROW	st_qpc-m3a	30	304	182	0.000004	0.000001
INDEXED_PRIORITY_ROW	crudeoil_pooling_ct3	2644	11426	26611	0.001797	0.000227
INDEXED_PRIORITY_ROW	space25a	634	3246	3349	0.000155	0.000028
INDEXED_PRIORITY_ROW	autocorr_bern20-15	23	394	220	0.000006	0.000001
INDEXED_PRIORITY_ROW	ex7_2_1	35	134	103	0.000002	0.000001
INDEXED_PRIORITY_ROW	hydroenergy2	2092	6236	8284	0.000382	0.000110
INDEXED_PRIORITY_ROW	pooling_digabel19	514	5340	8765	0.000500	0.000044
INDEXED_PRIORITY_ROW	clay0203m	132	420	402	0.000009	0.000004
INDEXED_PRIORITY_ROW	squfl030-150	13680	36000	41115	0.001729	0.000865
INDEXED_PRIORITY_TOTAL cases=292 old=1.211223 new=0.125913 oldmax=0.146112 newmax=0.009247
