SELECTED_PRIORITY_ROW	supplychainr1_022020	4620	15680	273140	273100	273100	20540	0.002540
SELECTED_PRIORITY_ROW	squfl025-025persp	3800	11250	49925	49925	49925	10975	0.001506
SELECTED_PRIORITY_ROW	ringpack_30_2	17999	121458	12394600	2873684	2873684	108470	0.015609
SELECTED_PRIORITY_ROW	nuclear104	39098	257806	103156931	78332024	78332024	523338	0.000000
SELECTED_PRIORITY_ROW	chp_shorttermplan1a	4952	15700	376486	301258	301258	22620	0.003429
SELECTED_PRIORITY_ROW	rocket50	555	3488	19983	19265	19265	3185	0.000432
SELECTED_PRIORITY_ROW	rsyn0840m04m	8508	24272	229914	186241	186241	29583	0.005043
SELECTED_PRIORITY_ROW	mpbp_21	11716	37660	1691114	1456963	1456963	65805	0.008855
SELECTED_PRIORITY_ROW	orth_d4m6_pl	172	1096	10938	10703	10703	1019	0.000152
SELECTED_PRIORITY_ROW	kall_circlespolygons_c1p5b	1681	7432	201759	193841	193841	11831	0.001470
SELECTED_PRIORITY_ROW	acopf_case9241pegase_qcqp	313068	1292408	34647355	33736789	33736789	1988065	0.000000
SELECTED_PRIORITY_ROW	ex1223	33	82	244	244	244	86	0.000028
SELECTED_PRIORITY_ROW	ex6_1_4	10	48	197	153	153	37	0.000012
SELECTED_PRIORITY_ROW	powerflow0014r	403	1630	10761	10361	10361	1783	0.000275
SELECTED_PRIORITY_ROW	knp5-43	2065	31132	3517788	3517788	3517788	36336	0.003784
SELECTED_PRIORITY_ROW	gabriel09	21688	89702	29373994	26366112	26366112	228634	0.027151
SELECTED_PRIORITY_ROW	tln2	32	88	233	233	233	83	0.000024
SELECTED_PRIORITY_ROW	prob02	22	76	267	232	232	66	0.000017
SELECTED_PRIORITY_ROW	blend146	1422	4460	78102	64296	64296	6042	0.000825
SELECTED_PRIORITY_ROW	mpbp_46	4518	14492	499547	447643	447643	24571	0.003200
SELECTED_PRIORITY_ROW	tls6	413	2860	18483	17511	17511	2429	0.000342
SELECTED_PRIORITY_ROW	emfl100_5_5	21925	52300	221650	221650	221650	62300	0.009431
SELECTED_PRIORITY_ROW	qspp_0_11_0_1_10_1	341	44264	3563707	3531915	3531915	24763	0.003438
SELECTED_PRIORITY_ROW	p_ball_10b_5p_4d_m	403	1484	13581	13288	13288	1736	0.000261
SELECTED_PRIORITY_ROW	st_rv9	90	840	6691	6321	6321	679	0.000089
SELECTED_PRIORITY_ROW	rsyn0840m02m	3486	9576	47529	44981	44981	10989	0.001873
SELECTED_PRIORITY_ROW	nvs05	22	84	277	266	266	72	0.000020
SELECTED_PRIORITY_ROW	autocorr_bern25-19	28	612	5278	5278	5278	334	0.000052
SELECTED_PRIORITY_ROW	sssd20-08persp	356	1232	4960	4960	4960	1208	0.000167
SELECTED_PRIORITY_ROW	multiplants_stg5	827	3804	377794	155722	155722	7440	0.000890
SELECTED_PRIORITY_ROW	chimera_rfr-02	2032	15140	3860441	2487310	2487310	51728	0.005858
SELECTED_PRIORITY_ROW	multiplants_stg1a	726	3510	142058	121443	121443	6211	0.000753
SELECTED_PRIORITY_ROW	pooling_adhya4pq	170	932	24314	16556	16556	1362	0.000175
SELECTED_PRIORITY_ROW	nuclear10a	17493	163816	82406325	55754381	55754381	365783	0.000000
SELECTED_PRIORITY_ROW	sonet24v5	874	7260	185654	110276	110276	7010	0.000875
SELECTED_PRIORITY_ROW	transswitch2736spr	69651	331010	7933133	7281507	7281507	439563	0.000000
SELECTED_PRIORITY_ROW	chp_shorttermplan2a	8992	26288	821014	576395	576395	38347	0.005606
SELECTED_PRIORITY_ROW	catmix200	1001	5592	18173	18164	18164	4196	0.000511
SELECTED_PRIORITY_ROW	nvs23	27	252	1921	1221	1221	153	0.000030
SELECTED_PRIORITY_ROW	oaer	20	40	107	107	107	45	0.000013
SELECTED_PRIORITY_ROW	hybriddynamic_fixed	168	388	1103	1103	1103	421	0.000079
SELECTED_PRIORITY_ROW	edgecross24-115	16747	77352	35096942	27626301	27626301	160407	0.021434
SELECTED_PRIORITY_ROW	space25	1178	4334	23567	22528	22528	4186	0.000580
SELECTED_PRIORITY_ROW	methanol400	23999	151728	2586036	1864047	1864047	186271	0.023532
SELECTED_PRIORITY_ROW	pooling_foulds5tp	1218	8364	251833	171941	171941	9811	0.001154
SELECTED_PRIORITY_ROW	pooling_sppa9tp	5040	121302	104609262	16877457	16877457	158869	0.018582
SELECTED_PRIORITY_ROW	st_miqp2	10	18	37	37	37	19	0.000010
SELECTED_PRIORITY_ROW	autocorr_bern30-23	33	878	8940	8940	8940	472	0.000070
SELECTED_PRIORITY_ROW	mpbp_15	9858	31692	1496502	1185325	1185325	56119	0.007622
SELECTED_PRIORITY_ROW	cvxnonsep_psig30r	126	250	501	501	501	251	0.000044
SELECTED_PRIORITY_ROW	rsyn0830hfsg	1590	4100	16168	15383	15383	4687	0.000851
SELECTED_PRIORITY_ROW	crudeoil_pooling_ct1	1271	4642	125127	93863	93863	7323	0.001061
SELECTED_PRIORITY_ROW	multiplants_stg1c	800	3894	150039	143020	143020	6946	0.000846
SELECTED_PRIORITY_ROW	st_pan1	11	32	123	94	94	30	0.000010
SELECTED_PRIORITY_ROW	multiplants_stg1b	814	3992	308612	187593	187593	7725	0.000902
SELECTED_PRIORITY_ROW	methanol200	11999	76128	1290836	905945	905945	92103	0.011668
SELECTED_PRIORITY_ROW	faclay35	26778	132380	33630126	32021838	32021838	204090	0.029316
SELECTED_PRIORITY_ROW	emfl050_5_5	13175	32300	155400	155400	155400	38550	0.005828
SELECTED_PRIORITY_ROW	transswitch2383wpr	59853	277562	3946309	3861509	3861509	332327	0.000000
SELECTED_PRIORITY_ROW	chimera_lga-01	1120	6400	668019	497101	497101	15989	0.001958
SELECTED_PRIORITY_ROW	gasprod_sarawak16	4596	15316	213850	196064	196064	22604	0.003285
SELECTED_PRIORITY_ROW	crudeoil_lee4_09	15904	101792	208785578	130655525	130655525	559733	0.000000
SELECTED_PRIORITY_ROW	arki0013	44909	160172	390472987	157005417	157005417	695571	0.000000
SELECTED_PRIORITY_ROW	st_m1	42	432	3097	3097	3097	313	0.000055
SELECTED_PRIORITY_ROW	mpbp_47	5310	17098	730624	652248	652248	30546	0.003927
SELECTED_PRIORITY_ROW	rsyn0815m	821	2242	8260	7745	7745	2365	0.000428
